team_id,team_name,rank,total_wins,total_losses,adj_win_perc,str_of_sched,rpi
77a69fb0-1355-4342-ac09-b4cc7949d95e,Racers,50,24,6,0.8056,0.4869,0.5666
0b73b9b9-1e29-4b14-b5d8-0405fe942e32,Broncs,51,22,10,0.7391,0.5083,0.566
4aebd148-8119-4875-954c-66779867989b,Nittany Lions,52,26,13,0.655,0.5356,0.5654
f8b1bf00-5b73-4ac4-98c0-ec554027ae32,Cornhuskers,53,22,11,0.6772,0.5267,0.5643
98d2123a-c7b9-4b5f-8a81-43f76d8537dc,Bison,54,25,10,0.7647,0.4972,0.5641
63cad858-8654-4956-8438-8fe79cd1208a,Ragin' Cajuns,55,25,7,0.8067,0.4832,0.564
e3848467-66c0-41e5-8283-02e3586d8601,Grizzlies,56,24,8,0.8,0.4832,0.5624
7d3b9c72-cbdd-4b64-9aa3-a5bde9b75fdc,Friars,57,21,14,0.5762,0.5577,0.5623
d203f38a-a166-4258-bca2-e161b591ecfb,Wildcats,58,25,12,0.6527,0.5312,0.5616
bdb7d7a4-45f8-4bf3-ab85-15488c451494,Bulldogs,59,21,14,0.5724,0.5565,0.5605
6ed15092-2670-450a-99c2-61d861e87644,Longhorns,60,19,15,0.5274,0.5699,0.5592
c1c54dbf-805c-47fc-a707-c803e94db2a4,Broncos,61,22,9,0.7287,0.5026,0.5591
9c396fa7-c165-4599-8542-158bd0d9a199,Raiders,62,23,10,0.7279,0.502,0.5584
8548dacb-3636-48a8-8c46-611ab0c15fc0,Cougars,63,24,8,0.7941,0.4796,0.5582
612f7f66-1de1-4d42-b842-9a508daab911,Spartans,64,24,8,0.7826,0.4833,0.5581
8598d1b6-106b-4083-a512-2e495729525a,Owls,65,17,16,0.5168,0.5718,0.558
2920c5fa-1e86-4958-a7c4-1e97b8e201d8,Wildcats,65,21,12,0.6643,0.5226,0.558
b2fda957-e15c-4fb2-8a13-6e58496f561e,Sooners,67,18,14,0.5484,0.5597,0.5569
34dd83ac-64f2-4b73-8577-899b2a46f5cc,Rockets,68,22,11,0.6752,0.5167,0.5563
4200f37c-86e0-413e-a5c4-e5edf1e272e7,Wolverines,69,20,11,0.688,0.5119,0.5559
ad4bc983-8d2e-4e6f-a8f9-80840a786c64,Sun Devils,70,20,12,0.5942,0.5425,0.5554
683ab61f-546f-44da-b085-c3a5740554aa,Cardinal,71,19,16,0.5034,0.5704,0.5537
7d797407-623e-476d-b299-46de4275414d,Bluejays,72,20,12,0.6094,0.535,0.5536
52df1e19-b142-4a76-a439-ad68455d0581,Wolfpack,73,21,12,0.5912,0.541,0.5535
ce967953-5c50-4220-87b2-99acb9606e84,Monarchs,74,25,7,0.7885,0.4747,0.5532
509aacc4-c121-46a2-800a-d5431ef181d2,Redbirds,75,17,15,0.5379,0.5574,0.5525
06f7c904-0ac7-4125-b0f4-f4871bb69057,Golden Eagles,76,21,14,0.546,0.5541,0.552
e6914f16-ca37-4d2e-ba26-a425910283e2,Aztecs,77,21,11,0.6642,0.5132,0.5509
a0a22502-0d84-440c-84af-1fbb070ad54c,Bruins,78,24,9,0.7483,0.4848,0.5507
c31455b2-8a45-4248-aa8f-ce7eab1c6b02,Cougars,79,24,11,0.6879,0.5045,0.5503
80962f09-8821-48b6-8cf0-0cf0eea56aa8,Fighting Irish,80,20,15,0.5466,0.5512,0.5501
a2b8223d-40b3-4076-b5df-55655c2f8591,Bisons,81,20,10,0.7143,0.4946,0.5495
2959bd24-7007-41ae-a3a3-abdf26888cfc,Golden Hurricane,81,19,12,0.6124,0.5285,0.5495
1da70895-f77f-44ef-b216-d63c02e696eb,Ducks,81,23,13,0.6149,0.5277,0.5495
ad24b724-a11c-4dcd-a68c-67c53833ccb7,Tribe,84,17,12,0.6183,0.5254,0.5486
8aaad1c0-d16e-4b9f-8541-dac670addd71,Aggies,85,20,11,0.6939,0.4998,0.5483
db6e1cab-3fa3-4a93-a673-8b2a358ff4bf,Bears,86,18,15,0.4962,0.5651,0.5479
70e2bedd-3a0a-479c-ac99-e3f58aa6824b,Tigers,87,18,15,0.5037,0.5623,0.5477
a7127c0a-a466-47ae-91ad-9a71ee2c9427,Cowboys,88,19,13,0.5845,0.5334,0.5462
2778d005-cc14-4e58-9bf2-3fc37bffb62f,Terrapins,89,18,13,0.5455,0.5453,0.5453
4f4b0771-994c-4126-822d-7525aaa00f65,Bulldogs,90,18,15,0.539,0.5473,0.5452
58d8baa3-7624-4b21-a47f-a23df2bf8859,Thundering Herd,91,24,11,0.7075,0.4895,0.544
ca5318f2-48eb-4f6b-896a-966b900aa42f,Paladins,92,21,10,0.6879,0.4956,0.5437
324ccccc-575b-4b82-acb0-fbb8e68da13b,Hokies,93,21,12,0.6054,0.5228,0.5435
054c3e85-0552-4549-b123-7e84af6e7b6c,Knights,94,19,13,0.5704,0.5329,0.5423
1c7ec608-3b36-4cee-adac-9265e3792597,Gamecocks,95,16,16,0.4861,0.5606,0.542
d750d88f-f7b8-4bc3-a5f6-36e7a67ec93e,Buccaneers,96,23,9,0.7313,0.4753,0.5393
ab9a1315-293f-42d3-a164-860216e81576,Norse,97,20,10,0.6957,0.4856,0.5381
9fccbf28-2858-4263-821c-fdefb3c7efa3,Buffaloes,98,17,15,0.5081,0.547,0.5373
f2cf9ba2-ac8c-4d92-8e7a-48dd88e8f40b,Highlanders,99,21,13,0.6733,0.4905,0.5362
c946b7ac-5159-4817-93c4-fc9495c6425b,Coyotes,100,22,9,0.7383,0.4674,0.5351
7cdfcf92-7fe7-46f1-9b66-6912114182e6,Salukis,101,19,13,0.5956,0.5146,0.5348
c1f4aae1-aa16-4095-aeab-10e5c2a1236a,Red Storm,102,15,17,0.4257,0.5703,0.5341
39d00ef7-320d-47cf-a2fa-859bc24d16b4,Anteaters,102,16,17,0.5283,0.536,0.5341
255c2a87-40c0-4989-bbb9-d286aac5d28e,Gaels,104,20,14,0.6203,0.5027,0.5321
7e42fa84-68cd-47a6-b49a-18b5414d8084,Bears,105,23,12,0.6815,0.4822,0.532
ec6185b7-4e0c-4eb8-99ef-f3a4dccf6b91,Vandals,106,20,9,0.7092,0.4728,0.5319
4b3ff02c-e0ba-435b-a565-6075bc491684,Eagles,107,19,16,0.5259,0.5338,0.5318
e6c94452-1adf-4fb9-90e5-10f165c57c5a,Quakers,108,23,9,0.7244,0.4669,0.5313
36ca2008-cd2e-4549-8b3b-c745167e07f3,Pride,109,18,12,0.6053,0.5065,0.5312
ad9fce12-6b1a-400c-bcbe-29d84d065fc0,Bulldogs,110,19,13,0.625,0.4996,0.531
54df21af-8f65-42fc-bc01-8bf750856d70,Eagles,111,18,15,0.6131,0.5018,0.5296
8ab00d43-840a-4c96-bdee-bf88fa6e3f11,Cowboys,111,21,15,0.526,0.5308,0.5296
3b644902-cd06-4930-9a3e-6c78cfb1f464,Seahawks,113,21,10,0.728,0.4629,0.5292
32755362-6336-4dd3-ac34-6f72a6cc150b,Retrievers,114,22,11,0.698,0.4728,0.5291
5ef64f01-86ae-4553-9834-c79cc0859eaf,Lumberjacks,115,24,7,0.8085,0.435,0.5284
5c7bf63f-bc39-43c5-9907-73b50b7a6b34,Crimson,116,17,14,0.6124,0.4987,0.5271
3b6293f3-03db-46d2-8793-248963c2d83b,Gauchos,117,21,9,0.7357,0.4562,0.5261
c1c1e6df-a383-4fbd-ba7b-32d4f9ef9518,Rams,118,18,15,0.4968,0.5335,0.5243
1551b3a0-6d10-4ffa-8dfa-73b56f004553,Tigers,119,21,13,0.5724,0.5054,0.5221
94ea835b-8ce9-4de2-a5b1-971548fea974,Panthers,120,22,11,0.6918,0.4647,0.5215
b47d10b8-a2a5-47df-a2f9-7bd0b9d51beb,Braves,121,19,13,0.6077,0.4916,0.5206
dd8db4d8-d984-4cab-b7f6-22c6b8c2c45f,Bulldogs,122,19,11,0.6149,0.489,0.5205
c0d19efd-d40c-4e32-8e90-dbcb28178b5d,Colonels,123,17,11,0.6439,0.4791,0.5203
0113eea0-c943-4fff-9780-ae0fb099e7ef,Golden Griffins,124,21,12,0.6644,0.4719,0.52
2ed86226-3fff-4083-90fa-6b02307e6f73,Eagles,125,18,13,0.6131,0.4887,0.5198
d24efd99-8717-43b9-a086-9986a684ac04,Dons,126,21,17,0.5123,0.5219,0.5195
c009914b-3303-4dee-b915-978aa48a31d0,Titans,127,18,12,0.625,0.4836,0.5189
1b1977ec-b32f-4ce3-95a4-d07bab4816cd,Lobos,128,18,15,0.5248,0.5168,0.5188
c3f0a8ce-af67-497f-a750-3b859376b20a,Hoosiers,129,16,15,0.4662,0.5358,0.5184
315c4deb-3c9d-413d-a369-7168f2545d21,Cardinals,130,18,13,0.6016,0.49,0.5179
efba5350-79bc-47aa-a189-db177b95b491,Huskies,131,14,18,0.3881,0.5589,0.5162
b83de2df-328f-4303-9895-cdff048fb1ed,Bears,132,17,15,0.5208,0.5145,0.5161
3f4515ea-4472-46b9-ac9e-16d7d8f22a38,Mustangs,133,17,16,0.4599,0.5335,0.5151
c7569eae-5b93-4197-b204-6f3a62146b25,Badgers,134,15,18,0.4014,0.5515,0.514
72971b77-1d35-40b3-bb63-4c5b29f3d22b,Commodores,135,12,20,0.2985,0.5854,0.5137
7c2b372b-b5f0-466e-90cf-880beec57584,Mavericks,136,20,13,0.637,0.4721,0.5133
55cd5bb4-b030-4a7a-9652-6cebaf81c574,Lions,137,19,12,0.6871,0.454,0.5123
632616c5-2dbb-4017-a449-c9dfc303f026,Flyers,138,14,17,0.3967,0.5507,0.5122
6b955b96-b736-475e-bffd-e4acf2054169,Eagles,139,19,12,0.6463,0.4674,0.5121
620d5944-7156-47d3-aad5-5b3824557d03,Toreros,140,19,14,0.5528,0.4971,0.511
9916713f-b243-452b-93ae-a2c3ccabf68b,Terriers,141,18,13,0.585,0.4862,0.5109
2c93a75d-5449-4ec1-9ca2-1e6c812399a4,Panthers,141,14,16,0.4262,0.5392,0.5109
eb157f98-0697-459c-9293-ddb162ceb28b,Tigers,143,16,20,0.5139,0.5098,0.5108
290a5130-836d-45e6-824f-28704d6ba246,Great Danes,144,21,10,0.6934,0.4498,0.5107
4743cb7c-784a-4b95-a380-5471f92f2217,Wildcats,145,17,11,0.6045,0.4789,0.5103
f9e4261e-d11d-46c4-bd33-c7bbc94ef0e8,Hawks,146,16,16,0.5,0.5131,0.5098
68a3227f-677f-43b0-9a3a-cad79d0df9e2,Rebels,147,20,13,0.5806,0.4857,0.5095
5326c079-3dc3-468f-a601-b776dd9c1e62,Eagles,148,20,12,0.6154,0.4723,0.508
1e42cce3-236b-4f3e-9650-2c45e6332e1e,Billikens,149,16,16,0.4571,0.5243,0.5075
6f3eec09-2918-4739-a0e8-5d79e14a8332,Tigers,150,16,14,0.5522,0.4921,0.5072
aeaaef0d-5238-414e-ac04-c55a22cba208,Golden Grizzlies,151,19,14,0.5839,0.4814,0.507
d8217105-e9c2-4267-9538-3aaeea1ae167,Purple Aces,151,15,15,0.4741,0.518,0.507
a381465b-4530-4a00-a50c-5253cd7695a0,Stags,153,17,16,0.5182,0.5031,0.5069
3da4798c-2d58-4dac-b66e-ad145a91b544,Golden Flashes,154,16,17,0.4651,0.5173,0.5042
ca441726-0c57-4456-b1e7-fff098484fb5,Eagles,154,16,12,0.6094,0.4691,0.5042
d7d668ec-edaa-4d6b-be25-2ebba4128643,Rebels,156,12,20,0.3043,0.5704,0.5039
13358462-e05b-4449-8688-90c4622cdde8,Gamecocks,157,22,13,0.6503,0.4548,0.5036
a14b0057-8eb5-43d2-a33b-666196da933e,Bears,158,17,15,0.5625,0.4829,0.5028
f7575278-12ec-494a-b544-427c1759d43d,Purple Eagles,159,19,14,0.5879,0.4736,0.5022
87721c44-53a2-47aa-9b3a-0f1c99b0f328,Tigers,160,13,15,0.4846,0.5075,0.5018
472c22e0-843d-472c-a871-f1593fb0725d,Chippewas,161,18,15,0.5563,0.4827,0.5011
7672ff16-8436-47e6-8546-0fb5494ec7ee,Aggies,162,16,17,0.4741,0.5096,0.5007
6637ac5f-59c2-4888-af34-a86d138ccfb3,Red Flash,163,16,13,0.5984,0.4671,0.4999
79965018-7f6f-4273-9eef-65c99b592b01,Vikings,164,17,14,0.5828,0.4717,0.4995
10f450ce-143b-4e46-8bfe-52c644b68b07,Mean Green,165,18,18,0.4937,0.5005,0.4988
4fbebf0a-e117-4a0c-8f15-c247535a2a1b,Demon Deacons,166,11,20,0.3154,0.5594,0.4984
2d4f0015-adb4-4877-8c15-4a6eed7eed03,Cougars,167,12,19,0.3358,0.5512,0.4974
0f63a6f5-bda7-4fd9-9271-8d33f555ca19,Yellow Jackets,168,13,19,0.3258,0.5544,0.4972
532d3874-b4b3-4c5c-acc6-749a6db26c8f,Beavers,169,16,16,0.4444,0.5145,0.497
1165ca31-f181-4206-b727-c4e897e4b5cd,RedHawks,170,14,18,0.4658,0.5063,0.4962
fa416692-7e09-4f0a-9bcf-0cf7d5149a14,Golden Gophers,171,15,17,0.4191,0.5217,0.4961
c10544de-e3bd-4776-ba2e-83df8c017fd1,Hawkeyes,172,14,19,0.383,0.5335,0.4958
953151f2-1e42-4cb0-a99e-202493a64dcf,Roadrunners,173,17,15,0.5411,0.4803,0.4955
0e4258fa-3154-4c16-b693-adecab184c6c,Cyclones,174,13,18,0.3588,0.5407,0.4953
fe037cba-25d9-42f5-a461-61d7102c17de,Golden Eagles,175,17,14,0.5789,0.4671,0.4951
399ad7fb-de60-45a6-a71f-d26e00f1a4ec,Green Wave,176,14,17,0.4113,0.5228,0.4949
63a8fdcf-b51b-4de3-8a57-2a6e41d362ce,Blazers,177,18,13,0.563,0.4711,0.4941
a0fdb660-a822-4337-b01d-31c4d2c99c8a,Governors,178,17,15,0.5214,0.4845,0.4937
aed211c3-23a4-4188-ad70-22c6eba7d765,Bulldogs,178,16,17,0.4964,0.4928,0.4937
11a617d5-af03-4cce-bc8a-51114d9e41fe,49ers,180,13,18,0.4483,0.5078,0.4929
2a997096-a381-469d-a7e9-9e031c8b071c,Sycamores,181,11,18,0.3706,0.5324,0.4919
9b66e1e0-aace-4671-9be2-54c8acf5ecfc,Spiders,182,12,20,0.3544,0.5375,0.4917
3eacc387-0ad8-4c5e-a666-c8ab447d224f,Tigers,183,13,17,0.475,0.4969,0.4914
150148c2-ca8f-414f-8f41-d94a55d4a122,Fighting Illini,184,13,18,0.3488,0.5382,0.4909
d52c3640-069c-4554-982e-e6537c8044f1,Colonials,185,15,18,0.3985,0.5212,0.4905
67322042-9c40-4dc2-b33a-4754c02ec82a,Bearkats,185,17,15,0.5597,0.4674,0.4905
4b7dedc0-7b48-49a4-aad6-8a94a33274d2,Wildcats,187,14,17,0.4148,0.5154,0.4902
c9570e17-c4fd-41e6-908a-1a083941319d,Tigers,188,13,18,0.4172,0.5129,0.489
f2164f01-2cbc-4967-bb1c-93656d790921,Broncos,189,15,15,0.4931,0.4868,0.4883
3db7336c-c18a-441b-912e-e2a4408f12ea,Hawks,189,11,20,0.3669,0.5287,0.4883
91ec9ba2-12e5-4a75-9410-a166c82163fd,Panthers,189,15,18,0.5188,0.4782,0.4883
80a19b57-d6ab-4bee-934f-33a72c2e958a,Raiders,192,18,14,0.5821,0.4564,0.4878
ca478771-aa3d-4231-81e0-b70f519134fb,Bulldogs,193,15,15,0.553,0.4642,0.4864
8accb91e-6086-41b3-a420-7a82fa442365,Phoenix,194,12,18,0.4154,0.5093,0.4859
09920a5f-1b25-466c-b5ae-6167214f5ba9,Ospreys,194,11,19,0.4224,0.5071,0.4859
e76479d0-a768-46d2-89bf-7b9dae12bec8,Patriots,196,16,17,0.4516,0.4972,0.4858
ad9a3e21-4585-4e35-8946-290fe4a16f18,Explorers,197,13,19,0.3712,0.5239,0.4857
6906e22d-92fa-40cb-8c05-ec8391ac1979,Colonials,198,16,17,0.5342,0.4693,0.4855
7e100f63-0b32-49f6-a954-f5b7c8cf48ad,Redhawks,198,17,14,0.5294,0.4709,0.4855
dfe0d93f-94a5-47fb-b7aa-f74786e09acb,Flames,200,18,16,0.5357,0.4683,0.4852
559db90c-741f-40d1-aa81-3fdd1d4889f3,Flames,201,19,15,0.5536,0.4622,0.485
f7e6acc3-0778-4de5-940a-d88e20df1159,Antelopes,201,21,12,0.6031,0.4456,0.485
d4dc55b3-94fe-4d4f-b0bf-c50c5f064392,Warriors,203,15,13,0.4692,0.4877,0.4831
3b088563-ca8a-49a6-9e19-5e4cb186ae1d,Midshipmen,204,19,12,0.6178,0.4378,0.4828
df3da9d7-2d2b-44e2-99e2-08c4945a203b,Crusaders,205,13,17,0.4435,0.4958,0.4827
8ff733a9-9f93-46de-ba7e-cf6f7e429670,Bulldogs,206,15,16,0.4574,0.4909,0.4825
a9e4d292-d074-40e7-a81a-f9342929b979,Falcons,207,14,16,0.4789,0.4836,0.4824
327f09e2-e75f-4014-8ef7-caf9202cd583,Bobcats,208,13,17,0.3952,0.5042,0.477
8736b67f-5924-400b-bf94-3bd804c36600,Hoyas,209,15,15,0.4357,0.4899,0.4764
dba620d9-7282-4638-bf05-13caf48eeed1,Hawks,210,18,14,0.561,0.448,0.4763
6373b18c-62f6-49bc-bd4c-8959a2466516,Trojans,211,14,17,0.4593,0.4802,0.475
6776c7e6-f4c2-47bd-99e5-39fc179a3197,Tigers,212,16,14,0.6027,0.432,0.4747
984e7518-e418-45d5-9797-979b8c2085c1,Bison,213,12,17,0.438,0.4869,0.4746
6bff595c-32cb-4028-837c-c7de2a2107e6,Catamounts,214,11,19,0.3864,0.5029,0.4738
508f503f-dc57-4f4c-a01e-4f195e5c05c8,Mountain Hawks,215,15,14,0.5252,0.4563,0.4736
e7ff6d5c-07e9-42af-955d-0a0b8c1e2288,Privateers,216,13,17,0.4841,0.4693,0.473
6120ac5d-e0f2-4b28-9e6f-ee71596a7e88,Golden Eagles,217,12,18,0.4032,0.4954,0.4723
18585f21-1d63-4400-974c-433fd5073c34,Warhawks,218,13,16,0.4454,0.4812,0.4722
23426c0b-1705-4dfb-a0e2-efdbdd8fd6f6,Seawolves,219,12,19,0.4082,0.4932,0.4719
eda6c307-1e0f-4a28-82f4-ee9653b343fb,Cardinals,219,15,14,0.5461,0.4471,0.4719
fe406882-9f22-495e-9df6-ef357a6803c6,Tigers,221,12,16,0.4462,0.4802,0.4717
53aaac6a-796e-41a6-a04e-6ce74c5717f8,Aggies,222,18,15,0.6202,0.4219,0.4715
22984593-0701-4648-b8a8-f6d695238620,Mastodons,223,14,15,0.4959,0.4619,0.4704
de9a0e19-b83c-4b98-a6da-81c110cb364b,Terriers,223,14,16,0.5065,0.4583,0.4704
4af63ebd-d3c8-4772-bbde-938a078bd057,Chanticleers,225,11,18,0.3775,0.4981,0.468
de8fc8a7-253f-4597-8a48-a0104ef226ae,Fighting Hawks,226,10,20,0.3385,0.511,0.4679
ee09e6ad-3872-4745-bbb9-ebbd5c6f8318,Blue Demons,227,11,20,0.3248,0.5153,0.4677
7a270923-01d6-4a6f-a93e-e8786266d502,Jaspers,228,14,17,0.4604,0.4688,0.4667
79871449-f5a1-4650-b3cf-85b78fd6943e,Runnin' Bulldogs,229,11,18,0.3982,0.4891,0.4664
5d77800f-1ae6-4b66-8e97-b0dbb8bbc717,Panthers,230,15,16,0.4897,0.4582,0.4661
24051034-96bb-4f78-a3a6-312f3258780f,Panthers,231,8,24,0.1757,0.5621,0.4655
2da57857-b038-4ad3-8199-e3fb339f57d2,Roadrunners,232,9,18,0.3333,0.5092,0.4652
92456e1e-f48c-4385-96ab-14cb27d18726,Vaqueros,233,13,18,0.4286,0.477,0.4649
dfc2dfb7-aa67-4c48-99c9-4fa6c6bc4355,Bears,234,17,17,0.538,0.4382,0.4631
aacdc78d-b7fa-48f6-9686-2fdb8a95030e,Golden Bears,235,8,23,0.2264,0.5419,0.463
161354af-1f3e-4d58-88f7-e016ec74b7b6,Pirates,235,16,16,0.5362,0.4386,0.463
b03bb029-4499-4a2c-9074-5071ed360b21,Scarlet Knights,237,14,19,0.3262,0.508,0.4626
6f676cba-c1f9-45a4-9016-fb408fd525b1,Pioneers,238,13,15,0.4583,0.4619,0.461
87d88c93-29bc-4306-b0a6-87c6f6e80da1,Mountaineers,239,13,18,0.437,0.4687,0.4608
5fe4a398-1699-4442-a364-305b2f0ac01e,Mountaineers,240,16,14,0.5781,0.4201,0.4596
0affc15f-641d-4211-970d-fb9fb8d36842,Fightin Blue Hens,241,12,19,0.381,0.4838,0.4581
88ff8c00-958e-4ccf-a21d-77fab9e93692,Big Red,242,11,16,0.4261,0.4687,0.458
6a7083ab-1832-48c0-9168-427b35adbcde,Redhawks,243,12,17,0.4336,0.4657,0.4577
56fe0ab2-e4f0-47b9-8726-9ce23ebcde20,Zips,244,13,18,0.376,0.4843,0.4572
88104678-e53b-43b3-82f7-efb3a11cedb9,Minutemen,245,13,20,0.3333,0.4981,0.4569
1a470730-f328-4fb1-8bbf-36a069e4d6b2,Rams,246,10,21,0.2937,0.511,0.4567
095417ae-62b0-4109-afc4-d92918599dd4,Golden Eagles,247,8,20,0.3051,0.5066,0.4563
f2d01b77-0f5d-4574-9e49-2a3eaf822e44,Dragons,248,12,20,0.3582,0.4863,0.4543
c54279f9-3028-4663-893a-7d22482f8098,Seahawks,249,9,21,0.2846,0.5104,0.4539
82c12e8d-7c6c-47d8-b100-3cbc190d268e,Blackbirds,250,17,17,0.5069,0.4361,0.4538
6a67ba19-56a8-4dd8-a5ae-9e9f2523c274,Bengals,251,12,16,0.4444,0.4559,0.4531
500d7223-ecff-494b-9539-28427156c783,Highlanders,252,12,16,0.4063,0.4682,0.4527
b71d5a1b-2671-4e5a-b94b-06bfb22a27dd,Knights,253,11,18,0.4173,0.4637,0.4521
820c8f26-cf11-4997-b2e2-19f47bd2f72f,Kangaroos,254,8,21,0.2815,0.5057,0.4497
c7116621-45ed-4ab1-9ad9-dee524120569,Thunderbirds,255,11,19,0.3629,0.4756,0.4474
a3fef707-e4fc-48a0-82f1-f4ef01b76f45,Buccaneers,255,12,16,0.4545,0.445,0.4474
fea46ac5-6dad-43cd-a770-75554dbcc118,Dukes,257,16,16,0.4265,0.453,0.4464
23fec4e7-108f-4569-85d1-bef2f794e925,Panthers,258,10,19,0.3664,0.4728,0.4462
3f0ac618-3742-471a-9d1f-03e08f3deca2,Huskies,259,11,19,0.3362,0.4827,0.4461
bec40585-b587-4548-93f5-b7c00b046aea,Bobcats,259,11,19,0.3712,0.4711,0.4461
