team_id,season,team_name,team_mascot,seed,total_wins,total_losses,total_games_played,adj_win_perc,str_of_sched,rpi,total_minutes_played,total_field_goals_made,total_field_goals_att,total_field_goals_pct,total_two_points_made,total_two_points_att,total_two_points_pct,total_three_points_made,total_three_points_att,total_three_points_pct,total_blocked_att,total_free_throws_made,total_free_throws_att,total_free_throws_pct,total_offensive_rebounds,total_defensive_rebounds,total_rebounds,total_assists,total_turnovers,total_assists_turnover_ratio,total_steals,total_blocks,total_personal_fouls,total_tech_fouls,total_points,total_fast_break_pts,total_flagrant_fouls,total_points_off_turnovers,total_second_chance_pts,total_ejections,total_foulouts,total_points_in_paint,total_efficiency,total_true_shooting_att,total_true_shooting_pct,average_fast_break_pts,average_points_off_turnovers,average_second_chance_pts,average_minutes,average_points,average_off_rebounds,average_def_rebounds,average_rebounds,average_assists,average_steals,average_blocks,average_turnovers,average_personal_fouls,average_flagrant_fouls,average_blocked_att,average_field_goals_made,average_field_goals_att,average_three_points_made,average_three_points_att,average_free_throws_made,average_free_throws_att,average_two_points_made,average_two_points_att,average_points_in_paint,average_efficiency,average_true_shooting_att
94ea835b-8ce9-4de2-a5b1-971548fea974,2018,Georgia State,Panthers,S15,21,9,31,0.7422,0.4988,0.5596,6200,848,1804,1016,538,6200,0.53,310,788,0.393,23,405,617,0.656,220,702,922,393,358,1.1,249,146,538,14,2411,309,0,540,266,0,0,970,2595,2075.48,0.581,9.97,17.42,8.58,200,77.8,7.1,22.65,29.74,12.7,8.03,4.71,11.55,17.35,0,0.74,27.35,58.19,10,25.42,13.06,19.9,17.35,32.77,31.29,83.71,66.95
e3848467-66c0-41e5-8283-02e3586d8601,2018,Montana,Grizzlies,W14,21,8,31,0.7518,0.4902,0.5556,6225,866,1746,1076,611,6225,0.568,255,670,0.381,6,398,580,0.686,218,724,942,452,375,1.21,203,91,585,9,2385,140,0,483,277,0,1,1030,2636,2001.2,0.596,4.52,15.58,8.94,200.8,76.9,7.03,23.35,30.39,14.6,6.55,2.94,12.1,18.87,0,0.19,27.94,56.32,8.23,21.61,12.84,18.71,19.71,34.71,33.23,85.03,64.55
1f99a164-d593-4d81-85d5-0d7889d6f486,2018,Houston,Cougars,W6,29,2,31,0.927,0.543,0.639,6200,830,1842,1046,540,6200,0.516,290,796,0.364,60,419,589,0.711,331,810,1141,469,360,1.3,204,136,585,10,2369,434,2,491,375,0,11,882,2777,2101.16,0.564,14,15.84,12.1,200,76.4,10.68,26.13,36.81,15.1,6.58,4.39,11.61,18.87,0.06,1.94,26.77,59.42,9.35,25.68,13.52,19,17.42,33.74,28.45,89.58,67.78
a17dfc54-415f-49c3-a2e6-d6fa9db18b0a,2018,Cincinnati,Bearcats,S2,25,6,31,0.8045,0.5366,0.6036,6250,766,1778,1184,561,6250,0.474,205,594,0.345,117,484,680,0.712,331,692,1023,423,333,1.27,199,140,507,7,2221,280,1,468,430,0,7,836,2465,2077.2,0.535,9.03,15.1,13.87,201.6,71.6,10.68,22.32,33,13.6,6.42,4.52,10.74,16.35,0.03,3.77,24.71,57.35,6.61,19.16,15.61,21.94,18.1,38.19,26.97,79.52,67.01
f38b58de-3273-4723-a78b-2f918e9aa2d5,2018,Wichita State,Shockers,E4,17,13,30,0.5462,0.5638,0.5594,6025,760,1857,1134,534,6025,0.471,226,723,0.313,116,371,521,0.712,307,724,1031,415,360,1.15,141,100,586,3,2117,199,3,392,380,0,8,828,2197,2086.24,0.507,6.63,13.07,12.67,200.8,70.6,10.23,24.13,34.37,13.8,4.7,3.33,12,19.53,0.1,3.87,25.33,61.9,7.53,24.1,12.37,17.37,17.8,37.8,27.6,73.23,69.54
612f7f66-1de1-4d42-b842-9a508daab911,2018,UNC Greensboro,Spartans,W13,26,6,34,0.8421,0.5075,0.5912,6825,940,2059,1296,677,6825,0.522,263,763,0.345,17,442,632,0.699,337,744,1081,435,402,1.08,301,131,599,5,2585,305,0,526,318,0,5,1020,2822,2337.08,0.553,8.97,15.47,9.35,200.7,76,9.91,21.88,31.79,12.8,8.85,3.85,11.82,17.62,0,0.5,27.65,60.56,7.74,22.44,13,18.59,19.91,38.12,30,83,68.74
6ef40534-5fad-4755-84de-7dcbd645d1f0,2018,South Dakota State,Jackrabbits,W12,23,8,32,0.763,0.4555,0.5324,6400,957,1901,1125,639,6400,0.568,318,776,0.41,15,484,624,0.776,202,921,1123,476,379,1.26,199,63,537,1,2716,174,0,447,280,0,3,1148,3114,2175.56,0.624,5.44,13.97,8.75,200,84.9,6.31,28.78,35.09,14.9,6.22,1.97,11.84,16.78,0,0.47,29.91,59.41,9.94,24.25,15.13,19.5,19.97,35.16,35.88,97.31,67.99
c009914b-3303-4dee-b915-978aa48a31d0,2018,Cal State Fullerton,Titans,E15,12,16,30,0.4576,0.5072,0.4948,6100,780,1706,1182,610,6100,0.516,170,524,0.324,26,446,638,0.699,211,790,1001,379,399,0.95,175,98,566,10,2176,276,1,381,240,0,8,1052,2312,1986.72,0.548,9.2,12.7,8,203.3,72.5,7.03,26.33,33.37,12.6,5.83,3.27,13.3,18.87,0.03,0.87,26,56.87,5.67,17.47,14.87,21.27,20.33,39.4,35.07,77.07,66.22
58d8baa3-7624-4b21-a47f-a23df2bf8859,2018,Marshall,Thundering Herd,E13,18,13,31,0.6047,0.5209,0.5418,6275,872,1986,1095,570,6275,0.521,302,891,0.339,22,446,614,0.726,239,706,945,436,388,1.12,285,142,567,12,2492,263,0,558,298,0,2,993,2630,2256.16,0.552,8.48,18,9.61,202.4,80.4,7.71,22.77,30.48,14.1,9.19,4.58,12.52,18.29,0,0.71,28.13,64.06,9.74,28.74,14.39,19.81,18.39,35.32,32.03,84.84,72.78
5016fe1a-9571-4d10-bf5b-b9c1b496bd57,2018,New Mexico State,Aggies,M12,25,4,31,0.8667,0.5036,0.5944,6225,846,1858,1008,566,6225,0.562,280,850,0.329,14,431,639,0.674,382,764,1146,455,369,1.23,180,80,562,6,2403,317,0,460,428,0,0,1008,2675,2139.16,0.562,10.23,14.84,13.81,200.8,77.5,12.32,24.65,36.97,14.7,5.81,2.58,11.9,18.13,0,0.45,27.29,59.94,9.03,27.42,13.9,20.61,18.26,32.52,32.52,86.29,69.01
5ef64f01-86ae-4553-9834-c79cc0859eaf,2018,Stephen F. Austin,Lumberjacks,E14,10,16,30,0.3729,0.4532,0.4331,6050,745,1696,1108,544,6050,0.491,201,588,0.342,15,414,607,0.682,262,648,910,348,440,0.79,192,113,579,9,2105,249,0,457,289,0,1,880,2084,1963.08,0.536,8.3,15.23,9.63,201.7,70.2,8.73,21.6,30.33,11.6,6.4,3.77,14.67,19.3,0,0.5,24.83,56.53,6.7,19.6,13.8,20.23,18.13,36.93,29.33,69.47,65.44
eb157f98-0697-459c-9293-ddb162ceb28b,2018,Texas Southern,Tigers,W16,18,12,31,0.6812,0.4545,0.5112,6225,852,1918,1199,621,6225,0.518,231,719,0.321,45,538,798,0.674,339,781,1120,472,469,1.01,250,92,547,7,2473,197,0,526,365,0,4,1104,2612,2269.12,0.545,6.35,16.97,11.77,200.8,79.8,10.94,25.19,36.13,15.2,8.06,2.97,15.13,17.65,0,1.45,27.48,61.87,7.45,23.19,17.35,25.74,20.03,38.68,35.61,84.26,73.2
324ccccc-575b-4b82-acb0-fbb8e68da13b,2018,Virginia Tech,Hokies,E8,23,7,30,0.7698,0.5562,0.6096,6025,771,1620,887,479,6025,0.54,292,733,0.398,90,400,525,0.762,228,658,886,463,345,1.34,202,68,462,6,2234,307,5,499,286,0,11,848,2534,1851,0.603,10.23,16.63,9.53,200.8,74.5,7.6,21.93,29.53,15.4,6.73,2.27,11.5,15.4,0.17,3,25.7,54,9.73,24.43,13.33,17.5,15.97,29.57,28.27,84.47,61.7
52df1e19-b142-4a76-a439-ad68455d0581,2018,North Carolina State,Wolfpack,M9,21,10,31,0.6434,0.4964,0.5331,6250,922,2002,1282,662,6250,0.516,260,720,0.361,127,408,572,0.713,354,731,1085,485,402,1.21,236,118,611,3,2512,406,3,535,416,1,10,1084,2790,2253.68,0.557,13.1,17.26,13.42,201.6,81,11.42,23.58,35,15.6,7.61,3.81,12.97,19.71,0.1,4.1,29.74,64.58,8.39,23.23,13.16,18.45,21.35,41.35,34.97,90,72.7
56913910-87f7-4ad7-ae3b-5cd9fb218fd9,2018,Virginia,Cavaliers,S1,28,2,30,0.9286,0.5615,0.6533,6025,773,1614,996,517,6025,0.519,256,618,0.414,82,362,485,0.746,233,750,983,438,272,1.61,169,119,433,2,2164,144,1,386,324,0,3,844,2637,1827.4,0.592,4.8,12.87,10.8,200.8,72.1,7.77,25,32.77,14.6,5.63,3.97,9.07,14.43,0.03,2.73,25.77,53.8,8.53,20.6,12.07,16.17,17.23,33.2,28.13,87.9,60.91
7aec5187-cb1b-45e5-8f7d-406d766cdc73,2018,Miami (FL),Hurricanes,S6,14,17,30,0.3902,0.5696,0.5248,6025,759,1741,981,506,6025,0.516,253,760,0.333,86,391,531,0.736,239,677,916,391,352,1.11,202,97,438,3,2162,221,1,419,295,0,5,870,2294,1974.64,0.547,7.37,13.97,9.83,200.8,72.1,7.97,22.57,30.53,13,6.73,3.23,11.73,14.6,0.03,2.87,25.3,58.03,8.43,25.33,13.03,17.7,16.87,32.7,29,76.47,65.82
8cd24de1-2be8-4b77-bcfa-47be0495a5f4,2018,Syracuse,Orange,M11,19,12,31,0.5586,0.5852,0.5786,6225,739,1750,1004,498,6225,0.496,241,746,0.323,98,437,640,0.683,276,691,967,375,381,0.98,254,149,537,3,2156,245,3,569,300,0,17,763,2306,2031.6,0.531,7.9,18.35,9.68,200.8,69.5,8.9,22.29,31.19,12.1,8.19,4.81,12.29,17.32,0.1,3.16,23.84,56.45,7.77,24.06,14.1,20.65,16.06,32.39,24.61,74.39,65.54
d3c8a767-b6fc-45d4-a5f2-18406f2993f1,2018,Florida State,Seminoles,W9,25,6,31,0.8168,0.5689,0.6309,6275,811,1818,1125,582,6275,0.517,229,693,0.33,91,499,679,0.735,319,758,1077,406,417,0.97,224,134,602,7,2350,295,6,513,367,0,9,1034,2587,2116.76,0.555,9.52,16.55,11.84,202.4,75.8,10.29,24.45,34.74,13.1,7.23,4.32,13.45,19.42,0.19,2.94,26.16,58.65,7.39,22.35,16.1,21.9,18.77,36.29,33.35,83.45,68.28
dcf5c2e7-c227-4c20-af26-715d5f859412,2018,Clemson,Tigers,M5,19,12,31,0.5789,0.566,0.5692,6200,769,1686,1080,571,6200,0.529,198,606,0.327,89,415,564,0.736,239,774,1013,382,415,0.92,205,136,513,3,2151,178,6,476,296,0,12,852,2406,1934.16,0.556,5.74,15.35,9.55,200,69.4,7.71,24.97,32.68,12.3,6.61,4.39,13.39,16.55,0.19,2.87,24.81,54.39,6.39,19.55,13.39,18.19,18.42,34.84,27.48,77.61,62.39
e9ca48b2-00ba-41c0-a02b-6885a2da1ff1,2018,North Carolina,Tar Heels,W2,26,5,31,0.8212,0.5944,0.6511,6225,964,2069,1324,686,6225,0.518,278,745,0.373,148,478,645,0.741,349,904,1253,598,414,1.44,227,113,534,0,2684,393,3,528,459,0,5,1106,3189,2352.8,0.57,12.68,17.03,14.81,200.8,86.6,11.26,29.16,40.42,19.3,7.32,3.65,13.35,17.23,0.1,4.77,31.1,66.74,8.97,24.03,15.42,20.81,22.13,42.71,35.68,102.87,75.9
faeb1160-5d15-4f26-99fc-c441cf21fc7f,2018,Duke,Blue Devils,M2,26,5,31,0.8201,0.5984,0.6538,6225,950,1999,1238,717,6225,0.579,233,761,0.306,102,475,689,0.689,385,845,1230,499,404,1.24,294,216,489,2,2608,513,0,583,438,0,6,1294,3180,2302.16,0.566,16.55,18.81,14.13,200.8,84.1,12.42,27.26,39.68,16.1,9.48,6.97,13.03,15.77,0,3.29,30.65,64.48,7.52,24.55,15.32,22.23,23.13,39.94,41.74,102.58,74.26
a2b8223d-40b3-4076-b5df-55655c2f8591,2018,Lipscomb,Bisons,W15,23,7,32,0.774,0.4867,0.5585,6400,930,1926,1171,650,6400,0.555,280,755,0.371,23,530,705,0.752,254,863,1117,555,424,1.31,241,88,556,7,2670,203,0,585,320,0,1,1186,3076,2236.2,0.597,6.34,18.28,10,200,83.4,7.94,26.97,34.91,17.3,7.53,2.75,13.25,17.38,0,0.72,29.06,60.19,8.75,23.59,16.56,22.03,20.31,36.59,37.06,96.13,69.88
98d2123a-c7b9-4b5f-8a81-43f76d8537dc,2018,Bucknell,Bison,M14,21,11,32,0.669,0.5081,0.5483,6425,843,1873,1019,545,6425,0.535,298,854,0.349,24,470,628,0.748,238,813,1051,503,396,1.27,169,115,603,5,2454,183,3,406,308,0,4,944,2708,2149.32,0.571,5.72,12.69,9.63,200.8,76.7,7.44,25.41,32.84,15.7,5.28,3.59,12.38,18.84,0.09,0.75,26.34,58.53,9.31,26.69,14.69,19.63,17.03,31.84,29.5,84.63,67.17
f2cf9ba2-ac8c-4d92-8e7a-48dd88e8f40b,2018,Radford,Highlanders,E16,19,11,33,0.6736,0.4903,0.5361,6650,893,1937,1187,608,6650,0.512,285,750,0.38,32,369,515,0.717,290,791,1081,467,358,1.3,196,101,528,9,2440,222,0,462,321,0,2,942,2737,2163.6,0.564,6.73,14,9.73,201.5,73.9,8.79,23.97,32.76,14.2,5.94,3.06,10.85,16,0,0.97,27.06,58.7,8.64,22.73,11.18,15.61,18.42,35.97,28.55,82.94,65.56
9c396fa7-c165-4599-8542-158bd0d9a199,2018,Wright State,Raiders,S14,19,13,33,0.5896,0.4907,0.5154,6625,839,1914,1145,575,6625,0.502,264,769,0.343,25,484,656,0.738,310,758,1068,464,385,1.21,202,65,517,6,2426,133,1,523,318,0,0,1056,2593,2202.64,0.551,4.03,15.85,9.64,200.8,73.5,9.39,22.97,32.36,14.1,6.12,1.97,11.67,15.67,0.03,0.76,25.42,58,8,23.3,14.67,19.88,17.42,34.7,32,78.58,66.75
62a73b4a-e281-4483-a1f8-f1160a18e456,2018,Nevada,Wolf Pack,S7,28,3,31,0.9343,0.5148,0.6197,6200,857,1832,1047,580,6200,0.554,277,785,0.353,76,538,757,0.711,245,834,1079,468,317,1.48,197,121,530,12,2529,297,2,518,326,0,14,991,2883,2165.08,0.584,9.58,16.71,10.52,200,81.6,7.9,26.9,34.81,15.1,6.35,3.9,10.23,17.1,0.06,2.45,27.65,59.1,8.94,25.32,17.35,24.42,18.71,33.77,31.97,93,69.84
e6914f16-ca37-4d2e-ba26-a425910283e2,2018,San Diego State,Aztecs,W11,18,12,31,0.5806,0.5129,0.5298,6200,784,1766,1109,541,6200,0.488,243,657,0.37,75,441,618,0.714,266,760,1026,452,397,1.14,183,103,581,6,2252,278,3,471,346,0,16,834,2460,2037.92,0.553,8.97,15.19,11.16,200,72.6,8.58,24.52,33.1,14.6,5.9,3.32,12.81,18.74,0.1,2.42,25.29,56.97,7.84,21.19,14.23,19.94,17.45,35.77,26.9,79.35,65.74
0c0608b3-f349-4f5e-9a10-7e6a744dd0d2,2018,Auburn,Tigers,M4,21,9,31,0.6967,0.5738,0.6045,6250,857,1909,994,514,6250,0.517,343,915,0.375,112,425,603,0.705,337,665,1002,453,390,1.16,284,150,577,8,2482,354,4,699,367,0,13,946,2751,2174.32,0.571,11.42,22.55,11.84,201.6,80.1,10.87,21.45,32.32,14.6,9.16,4.84,12.58,18.61,0.13,3.61,27.65,61.58,11.06,29.52,13.71,19.45,16.58,32.06,30.52,88.74,70.14
2267a1f4-68f6-418b-aaf6-2aa0c4b291f1,2018,Kentucky,Wildcats,S5,26,5,31,0.8296,0.5774,0.6405,6225,820,1720,1199,633,6225,0.528,187,521,0.359,91,554,746,0.743,319,802,1121,425,395,1.08,186,154,500,6,2381,294,3,516,355,0,9,1046,2780,2048.24,0.581,9.48,16.65,11.45,200.8,76.8,10.29,25.87,36.16,13.7,6,4.97,12.74,16.13,0.1,2.94,26.45,55.48,6.03,16.81,17.87,24.06,20.42,38.68,33.74,89.68,66.07
77ca152a-cb2f-48a5-97b2-492351250d94,2018,Missouri,Tigers,W8,14,16,30,0.4179,0.5555,0.5211,6050,713,1659,973,467,6050,0.48,246,686,0.359,104,336,483,0.696,280,693,973,337,423,0.8,138,52,586,8,2008,107,4,370,336,0,20,817,1992,1871.52,0.536,3.57,12.33,11.2,201.7,66.9,9.33,23.1,32.43,11.2,4.6,1.73,14.1,19.53,0.13,3.47,23.77,55.3,8.2,22.87,11.2,16.1,15.57,32.43,27.23,66.4,62.38
912f8837-1d81-4ef9-a576-a21f271d4c64,2018,Florida,Gators,E6,17,14,31,0.5238,0.5625,0.5528,6275,744,1758,995,489,6275,0.491,255,763,0.334,89,374,519,0.721,278,657,935,380,360,1.06,227,119,546,4,2117,130,1,546,296,0,5,786,2259,1986.36,0.533,4.19,17.61,9.55,202.4,68.3,8.97,21.19,30.16,12.3,7.32,3.84,11.61,17.61,0.03,2.87,24,56.71,8.23,24.61,12.06,16.74,15.77,32.1,25.35,72.87,64.08
b827dbdf-230f-4916-9703-3bb9004e26eb,2018,Tennessee,Volunteers,S3,26,4,31,0.8871,0.5591,0.6411,6275,931,1866,1269,721,6275,0.568,210,597,0.352,74,480,629,0.763,284,808,1092,575,349,1.65,185,168,544,4,2552,243,3,510,361,0,11,1132,3139,2142.76,0.595,7.84,16.45,11.65,202.4,82.3,9.16,26.06,35.23,18.5,5.97,5.42,11.26,17.55,0.1,2.39,30.03,60.19,6.77,19.26,15.48,20.29,23.26,40.94,36.52,101.26,69.12
c2104cdc-c83d-40d2-a3cd-df986e29f5d3,2018,Alabama,Crimson Tide,E9,17,14,31,0.5328,0.5746,0.5642,6200,786,1761,1108,564,6200,0.509,222,653,0.34,129,458,685,0.669,291,764,1055,381,422,0.9,138,148,536,5,2252,193,2,417,352,0,9,1034,2350,2062.4,0.546,6.23,13.45,11.35,200,72.6,9.39,24.65,34.03,12.3,4.45,4.77,13.61,17.29,0.06,4.16,25.35,56.81,7.16,21.06,14.77,22.1,18.19,35.74,33.35,75.81,66.53
c70c23c4-ab09-4797-a1af-792c848ab17f,2018,Arkansas,Razorbacks,E7,17,14,31,0.5036,0.5638,0.5488,6250,828,1846,1158,591,6250,0.51,237,688,0.344,102,472,712,0.663,266,671,937,492,412,1.19,254,150,632,4,2365,266,3,600,317,0,13,1008,2528,2159.28,0.548,8.58,19.35,10.23,201.6,76.3,8.58,21.65,30.23,15.9,8.19,4.84,13.29,20.39,0.1,3.29,26.71,59.55,7.65,22.19,15.23,22.97,19.06,37.35,32.52,81.55,69.65
ef184799-d79b-49d9-a662-991eaf4044cd,2018,Texas A&M,Aggies,W7,13,17,30,0.3873,0.5829,0.534,6000,760,1742,1110,567,6000,0.511,193,632,0.305,147,417,598,0.697,311,738,1049,360,417,0.86,197,139,493,8,2130,223,2,442,416,0,6,1016,2295,2005.12,0.531,7.43,14.73,13.87,200,71,10.37,24.6,34.97,12,6.57,4.63,13.9,16.43,0.07,4.9,25.33,58.07,6.43,21.07,13.9,19.93,18.9,37,33.87,76.5,66.84
a9f5c9a2-342c-4881-9996-5d5c05ec9bd9,2018,Buffalo,Bulls,S13,27,3,31,0.9366,0.5247,0.6277,6225,943,2037,1160,645,6225,0.556,298,877,0.34,94,450,650,0.692,344,819,1163,532,372,1.43,231,122,568,7,2634,544,2,573,400,0,9,1210,3016,2323,0.567,17.55,18.48,12.9,200.8,85,11.1,26.42,37.52,17.2,7.45,3.94,12,18.32,0.06,3.03,30.42,65.71,9.61,28.29,14.52,20.97,20.81,37.42,39.03,97.29,74.94
12d7f888-675b-459f-9099-a38f771d8a95,2018,Purdue,Boilermakers,E2,23,8,31,0.776,0.5744,0.6248,6250,828,1854,1024,523,6250,0.511,305,830,0.367,116,404,554,0.729,332,728,1060,442,332,1.33,203,127,543,3,2365,285,3,433,431,0,8,888,2689,2097.76,0.564,9.19,13.97,13.9,201.6,76.3,10.71,23.48,34.19,14.3,6.55,4.1,10.71,17.52,0.1,3.74,26.71,59.81,9.84,26.77,13.03,17.87,16.87,33.03,28.65,86.74,67.67
857462b3-0ab6-4d26-9669-10ca354e382b,2018,Ohio State,Buckeyes,W5,18,13,31,0.5401,0.5537,0.5503,6225,745,1710,1032,516,6225,0.5,229,678,0.338,94,430,592,0.726,248,749,997,429,384,1.12,177,78,558,8,2149,222,3,411,315,0,13,852,2319,1970.48,0.545,7.16,13.26,10.16,200.8,69.3,8,24.16,32.16,13.8,5.71,2.52,12.39,18,0.1,3.03,24.03,55.16,7.39,21.87,13.87,19.1,16.65,33.29,27.48,74.81,63.56
a41d5a05-4c11-4171-a57e-e7a1ea325a6d,2018,Michigan State,Spartans,M3,25,6,31,0.8222,0.5603,0.6258,6250,873,1786,1112,616,6250,0.554,257,674,0.381,90,468,628,0.745,307,890,1197,592,402,1.47,164,173,534,2,2471,520,5,348,361,0,4,1035,3122,2062.32,0.599,16.77,11.23,11.65,201.6,79.7,9.9,28.71,38.61,19.1,5.29,5.58,12.97,17.23,0.16,2.9,28.16,57.61,8.29,21.74,15.1,20.26,19.87,35.87,33.39,100.71,66.53
bdc2561d-f603-4fab-a262-f1d2af462277,2018,Michigan,Wolverines,W3,26,5,31,0.8527,0.5479,0.6241,6200,795,1770,1069,549,6200,0.514,246,701,0.351,103,347,500,0.694,214,778,992,413,279,1.48,190,128,447,6,2183,275,3,397,281,1,3,918,2499,1990,0.548,8.87,12.81,9.06,200,70.4,6.9,25.1,32,13.3,6.13,4.13,9,14.42,0.1,3.32,25.65,57.1,7.94,22.61,11.19,16.13,17.71,34.48,29.61,80.61,64.19
